id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
392,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-04-2023 02:00:00,SO2,1,60,18,NA
393,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-04-2023 02:00:00,CO,10,36,22,NA
394,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",25-04-2023 02:00:00,OZONE,13,42,22,NA
395,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-04-2023 02:00:00,PM2.5,8,74,53,NA
396,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-04-2023 02:00:00,PM10,22,91,59,NA
397,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-04-2023 02:00:00,NH3,14,18,16,NA
398,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-04-2023 02:00:00,SO2,3,7,6,NA
399,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-04-2023 02:00:00,CO,42,68,47,NA
400,India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",25-04-2023 02:00:00,OZONE,2,3,2,NA
401,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,PM2.5,15,20,17,NA
402,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,PM10,13,65,33,NA
403,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,NO2,15,140,47,NA
404,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,NH3,1,3,2,NA
405,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,SO2,8,91,21,NA
406,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,CO,17,37,22,NA
407,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",25-04-2023 02:00:00,OZONE,10,58,40,NA
408,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,PM2.5,15,38,23,NA
409,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,PM10,14,48,25,NA
410,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,NO2,18,66,40,NA
411,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,NH3,8,15,12,NA
412,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,SO2,7,33,16,NA
413,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,CO,5,44,26,NA
414,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",25-04-2023 02:00:00,OZONE,20,55,33,NA
415,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,PM2.5,13,31,18,NA
416,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,PM10,15,59,22,NA
417,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,NO2,24,44,37,NA
418,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,NH3,4,4,4,NA
419,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,SO2,6,10,8,NA
420,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,CO,24,40,29,NA
421,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",25-04-2023 02:00:00,OZONE,4,10,5,NA
422,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,PM2.5,8,17,12,NA
423,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,PM10,5,28,16,NA
424,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,NO2,35,57,45,NA
425,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,NH3,2,6,4,NA
426,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,SO2,2,3,2,NA
427,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,CO,14,22,18,NA
428,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",25-04-2023 02:00:00,OZONE,3,12,6,NA
429,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,PM2.5,4,19,12,NA
430,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,PM10,11,33,18,NA
431,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,NO2,49,89,78,NA
432,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,NH3,1,2,2,NA
433,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,SO2,7,10,8,NA
434,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,CO,20,25,22,NA
435,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",25-04-2023 02:00:00,OZONE,4,27,7,NA
436,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,PM2.5,11,89,31,NA
437,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,PM10,21,158,56,NA
438,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
439,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,NH3,2,5,4,NA
440,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,SO2,6,15,8,NA
441,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,CO,18,42,29,NA
442,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",25-04-2023 02:00:00,OZONE,6,65,14,NA
443,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,PM2.5,22,50,31,NA
444,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,PM10,20,104,47,NA
445,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,NO2,24,75,44,NA
446,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,NH3,6,14,10,NA
447,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,SO2,8,49,23,NA
448,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,CO,16,51,32,NA
449,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",25-04-2023 02:00:00,OZONE,11,54,51,NA
450,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,40,391,148,NA
451,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,PM10,122,335,178,NA
452,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,NO2,15,67,35,NA
453,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,NH3,4,6,4,NA
454,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,SO2,11,66,28,NA
455,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,CO,10,42,20,NA
456,India,Delhi,Delhi,"Alipur, Delhi - DPCC",25-04-2023 02:00:00,OZONE,5,152,69,NA
457,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,45,332,181,NA
458,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM10,109,419,226,NA
459,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,NO2,42,194,107,NA
460,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,NH3,4,12,7,NA
461,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,SO2,23,39,28,NA
462,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,CO,5,70,13,NA
463,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",25-04-2023 02:00:00,OZONE,6,108,31,NA
464,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,38,345,104,NA
465,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,PM10,101,408,170,NA
466,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,NO2,11,58,33,NA
467,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,NH3,8,10,9,NA
468,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,SO2,7,49,16,NA
469,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,CO,55,102,64,NA
470,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",25-04-2023 02:00:00,OZONE,2,52,22,NA
471,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",25-04-2023 02:00:00,PM2.5,28,174,79,NA
472,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",25-04-2023 02:00:00,PM10,67,149,111,NA
473,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",25-04-2023 02:00:00,NO2,17,22,20,NA
474,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",25-04-2023 02:00:00,CO,12,28,19,NA
475,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",25-04-2023 02:00:00,OZONE,8,52,31,NA
476,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,58,426,148,NA
477,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,PM10,138,421,209,NA
478,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,NO2,3,23,12,NA
479,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,NH3,7,10,8,NA
480,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,SO2,3,26,7,NA
481,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,CO,25,70,33,NA
482,India,Delhi,Delhi,"Bawana, Delhi - DPCC",25-04-2023 02:00:00,OZONE,8,69,35,NA
483,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",25-04-2023 02:00:00,PM2.5,14,350,95,NA
484,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",25-04-2023 02:00:00,PM10,81,251,136,NA
485,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
486,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",25-04-2023 02:00:00,CO,28,44,31,NA
487,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",25-04-2023 02:00:00,OZONE,20,110,64,NA
488,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",25-04-2023 02:00:00,PM2.5,35,120,75,NA
489,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",25-04-2023 02:00:00,PM10,88,479,144,NA
490,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",25-04-2023 02:00:00,NO2,18,22,20,NA
491,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",25-04-2023 02:00:00,OZONE,18,187,71,NA
492,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
493,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
494,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
495,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
496,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
497,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,CO,94,118,105,NA
498,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",25-04-2023 02:00:00,OZONE,12,37,21,NA
499,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,PM2.5,35,306,88,NA
500,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,PM10,105,478,178,NA
501,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,NO2,13,57,35,NA
502,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,NH3,7,8,7,NA
503,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,SO2,41,129,70,NA
504,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,CO,23,76,35,NA
505,India,Delhi,Delhi,"DTU, Delhi - CPCB",25-04-2023 02:00:00,OZONE,9,264,83,NA
506,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,28,113,66,NA
507,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,PM10,84,177,128,NA
508,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,NO2,4,133,50,NA
509,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,NH3,6,7,7,NA
510,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,SO2,6,32,13,NA
511,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,CO,54,106,72,NA
512,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",25-04-2023 02:00:00,OZONE,9,207,94,NA
513,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,PM2.5,45,322,115,NA
514,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,PM10,107,274,160,NA
515,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,NO2,15,72,40,NA
516,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,NH3,9,14,11,NA
517,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,SO2,4,20,8,NA
518,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,CO,32,65,45,NA
519,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",25-04-2023 02:00:00,OZONE,2,92,27,NA
520,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",25-04-2023 02:00:00,PM2.5,32,226,94,NA
521,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",25-04-2023 02:00:00,PM10,99,179,136,NA
522,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",25-04-2023 02:00:00,NO2,23,32,27,NA
523,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",25-04-2023 02:00:00,CO,86,127,118,NA
524,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",25-04-2023 02:00:00,OZONE,6,75,19,NA
525,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,PM2.5,69,280,133,NA
526,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,PM10,70,210,126,NA
527,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,NO2,9,17,13,NA
528,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,NH3,5,11,7,NA
529,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,SO2,12,101,42,NA
530,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,CO,24,65,34,NA
531,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",25-04-2023 02:00:00,OZONE,4,93,37,NA
532,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,PM2.5,42,261,80,NA
533,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,PM10,50,140,78,NA
534,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,NO2,55,203,121,NA
535,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,NH3,2,29,11,NA
536,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,SO2,5,39,15,NA
537,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,CO,32,88,58,NA
538,India,Delhi,Delhi,"ITO, Delhi - CPCB",25-04-2023 02:00:00,OZONE,3,89,11,NA
539,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,38,426,143,NA
540,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,PM10,131,434,212,NA
541,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,NO2,9,28,20,NA
542,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,NH3,14,18,15,NA
543,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
544,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,CO,20,80,46,NA
545,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",25-04-2023 02:00:00,OZONE,3,153,52,NA
546,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,28,180,68,NA
547,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,PM10,97,193,125,NA
548,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,NO2,19,56,38,NA
549,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,NH3,7,11,9,NA
550,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,SO2,3,16,8,NA
551,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,CO,32,64,44,NA
552,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",25-04-2023 02:00:00,OZONE,2,111,29,NA
553,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
554,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
555,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
556,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
557,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-04-2023 02:00:00,PM2.5,30,163,63,NA
558,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-04-2023 02:00:00,PM10,90,181,118,NA
559,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-04-2023 02:00:00,NO2,14,16,15,NA
560,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-04-2023 02:00:00,CO,16,20,16,NA
561,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",25-04-2023 02:00:00,OZONE,11,138,55,NA
562,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,40,305,90,NA
563,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,PM10,112,273,152,NA
564,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,NO2,10,66,43,NA
565,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,NH3,3,7,5,NA
566,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,SO2,5,25,8,NA
567,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,CO,48,95,57,NA
568,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",25-04-2023 02:00:00,OZONE,1,163,40,NA
569,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,32,324,103,NA
570,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,PM10,80,362,157,NA
571,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,NO2,147,202,167,NA
572,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,NH3,6,9,7,NA
573,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,SO2,5,21,13,NA
574,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,CO,32,65,46,NA
575,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",25-04-2023 02:00:00,OZONE,2,182,72,NA
576,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,50,427,165,NA
577,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,PM10,129,461,224,NA
578,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,NO2,30,70,48,NA
579,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,NH3,3,8,5,NA
580,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,SO2,15,106,37,NA
581,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,CO,25,101,48,NA
582,India,Delhi,Delhi,"Mundka, Delhi - DPCC",25-04-2023 02:00:00,OZONE,6,270,73,NA
583,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,PM2.5,110,359,209,NA
584,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,PM10,102,195,130,NA
585,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,NO2,24,61,44,NA
586,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,NH3,8,10,9,NA
587,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,SO2,7,30,12,NA
588,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,CO,30,68,44,NA
589,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",25-04-2023 02:00:00,OZONE,14,182,64,NA
590,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,PM2.5,42,397,148,NA
591,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,PM10,118,370,166,NA
592,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
593,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
594,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
595,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,CO,16,55,21,NA
596,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",25-04-2023 02:00:00,OZONE,13,119,48,NA
