id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
805,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,CO,20,31,28,NA
806,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",25-04-2023 02:00:00,OZONE,40,58,53,NA
807,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,PM2.5,14,66,34,NA
808,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,PM10,22,322,62,NA
809,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,NO2,5,7,6,NA
810,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,NH3,1,2,2,NA
811,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,SO2,4,11,9,NA
812,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,CO,46,57,52,NA
813,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",25-04-2023 02:00:00,OZONE,2,23,14,NA
814,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,PM2.5,68,185,112,NA
815,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,PM10,53,168,115,NA
816,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,NO2,49,79,64,NA
817,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,NH3,5,7,6,NA
818,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,SO2,1,18,9,NA
819,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,CO,12,48,29,NA
820,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",25-04-2023 02:00:00,OZONE,12,22,16,NA
821,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,PM2.5,84,287,188,NA
822,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,PM10,77,152,120,NA
823,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
824,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,NH3,3,9,5,NA
825,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,SO2,9,23,13,NA
826,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,CO,23,46,38,NA
827,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",25-04-2023 02:00:00,OZONE,13,17,15,NA
828,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,PM2.5,71,205,100,NA
829,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,PM10,129,207,155,NA
830,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,NO2,17,49,35,NA
831,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,NH3,2,14,8,NA
832,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,SO2,7,23,14,NA
833,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,CO,10,32,22,NA
834,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",25-04-2023 02:00:00,OZONE,1,91,9,NA
835,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,PM2.5,19,67,44,NA
836,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,PM10,26,83,68,NA
837,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,NO2,12,19,15,NA
838,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,NH3,2,6,3,NA
839,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,SO2,1,2,2,NA
840,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,CO,16,38,24,NA
841,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",25-04-2023 02:00:00,OZONE,16,50,33,NA
842,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,PM2.5,190,216,204,NA
843,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,PM10,111,378,171,NA
844,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,NO2,30,32,31,NA
845,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,NH3,6,6,6,NA
846,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,SO2,3,56,33,NA
847,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,CO,24,44,28,NA
848,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",25-04-2023 02:00:00,OZONE,1,20,11,NA
849,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
850,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
851,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
852,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
853,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
854,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,CO,3,72,31,NA
855,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",25-04-2023 02:00:00,OZONE,28,96,58,NA
856,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,PM2.5,50,157,81,NA
857,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,PM10,148,158,154,NA
858,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,NO2,29,32,30,NA
859,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,NH3,9,11,10,NA
860,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,SO2,5,7,6,NA
861,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,CO,42,48,45,NA
862,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",25-04-2023 02:00:00,OZONE,88,95,92,NA
863,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
864,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
865,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
866,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,CO,NA,NA,NA,NA
867,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",25-04-2023 02:00:00,OZONE,NA,NA,NA,NA
868,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,PM2.5,132,310,230,NA
869,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,PM10,107,175,139,NA
870,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,NO2,29,48,35,NA
871,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,NH3,19,31,22,NA
872,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,SO2,2,5,4,NA
873,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,CO,22,70,39,NA
874,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",25-04-2023 02:00:00,OZONE,6,68,31,NA
875,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,PM2.5,53,311,154,NA
876,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,PM10,112,172,139,NA
877,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,NO2,7,14,11,NA
878,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,NH3,6,17,10,NA
879,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,SO2,4,21,10,NA
880,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,CO,14,26,17,NA
881,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",25-04-2023 02:00:00,OZONE,5,108,30,NA
882,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",25-04-2023 02:00:00,PM2.5,43,318,173,NA
883,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",25-04-2023 02:00:00,NO2,37,72,51,NA
884,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",25-04-2023 02:00:00,SO2,12,38,22,NA
885,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",25-04-2023 02:00:00,CO,5,193,111,NA
886,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",25-04-2023 02:00:00,OZONE,14,123,55,NA
887,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
888,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
889,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
890,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
891,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
892,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,CO,12,30,22,NA
893,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",25-04-2023 02:00:00,OZONE,19,29,23,NA
894,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,PM2.5,42,95,63,NA
895,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,PM10,49,125,80,NA
896,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,NO2,48,50,49,NA
897,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,NH3,6,8,7,NA
898,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
899,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,CO,58,130,108,NA
900,India,Haryana,Jind,"Police Lines, Jind - HSPCB",25-04-2023 02:00:00,OZONE,8,32,22,NA
901,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,PM2.5,60,187,113,NA
902,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,PM10,107,196,158,NA
903,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,NO2,11,14,13,NA
904,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,NH3,4,6,5,NA
905,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,SO2,13,44,23,NA
906,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,CO,10,40,25,NA
907,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",25-04-2023 02:00:00,OZONE,13,40,31,NA
908,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,PM2.5,39,76,56,NA
909,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,PM10,56,113,93,NA
910,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,NO2,7,12,10,NA
911,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,NH3,10,13,11,NA
912,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
913,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,CO,12,44,27,NA
914,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",25-04-2023 02:00:00,OZONE,1,27,18,NA
915,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,PM2.5,83,184,138,NA
916,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,PM10,96,195,137,NA
917,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,NO2,15,44,27,NA
918,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,NH3,1,5,3,NA
919,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,SO2,2,101,13,NA
920,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,CO,6,42,22,NA
921,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",25-04-2023 02:00:00,OZONE,5,120,69,NA
922,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,PM2.5,10,46,22,NA
923,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,PM10,31,204,65,NA
924,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,NO2,15,17,16,NA
925,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,NH3,12,14,13,NA
926,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,SO2,23,28,25,NA
927,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,CO,10,11,10,NA
928,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",25-04-2023 02:00:00,OZONE,18,23,20,NA
929,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,PM2.5,65,235,153,NA
930,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,PM10,88,137,115,NA
931,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,NO2,21,55,33,NA
932,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,NH3,21,54,31,NA
933,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,SO2,1,8,5,NA
934,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,CO,14,31,17,NA
935,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",25-04-2023 02:00:00,OZONE,6,74,46,NA
936,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,PM2.5,NA,NA,NA,NA
937,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,PM10,NA,NA,NA,NA
938,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,NO2,NA,NA,NA,NA
939,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,NH3,NA,NA,NA,NA
940,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,SO2,NA,NA,NA,NA
941,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,CO,9,38,14,NA
942,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",25-04-2023 02:00:00,OZONE,19,89,32,NA
943,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,PM2.5,10,33,22,NA
944,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,PM10,60,102,77,NA
945,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,NO2,23,24,24,NA
946,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,NH3,8,9,9,NA
947,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,SO2,6,20,13,NA
948,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,CO,10,20,15,NA
949,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",25-04-2023 02:00:00,OZONE,1,48,15,NA
950,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",25-04-2023 02:00:00,PM2.5,28,213,99,NA
951,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",25-04-2023 02:00:00,NO2,23,26,24,NA
952,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",25-04-2023 02:00:00,SO2,3,25,10,NA
953,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",25-04-2023 02:00:00,CO,20,57,33,NA
954,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",25-04-2023 02:00:00,OZONE,8,37,16,NA
955,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,PM2.5,15,30,23,NA
956,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,PM10,110,179,146,NA
957,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,NO2,28,32,30,NA
958,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,NH3,2,3,2,NA
959,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,SO2,10,15,13,NA
960,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,CO,14,34,21,NA
961,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",25-04-2023 02:00:00,OZONE,30,34,32,NA
962,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",25-04-2023 02:00:00,PM2.5,56,306,153,NA
963,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",25-04-2023 02:00:00,NO2,33,39,36,NA
964,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",25-04-2023 02:00:00,SO2,6,8,7,NA
965,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",25-04-2023 02:00:00,CO,2,38,32,NA
966,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",25-04-2023 02:00:00,OZONE,35,42,39,NA
967,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,PM2.5,2,406,60,NA
968,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,PM10,60,453,177,NA
969,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,NO2,12,80,33,NA
970,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,NH3,5,15,10,NA
971,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,SO2,4,45,26,NA
972,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,CO,14,100,50,NA
973,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",25-04-2023 02:00:00,OZONE,2,142,63,NA
974,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,PM2.5,32,69,49,NA
975,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,PM10,137,202,171,NA
976,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,NO2,37,45,40,NA
977,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,NH3,11,14,13,NA
978,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,SO2,19,25,22,NA
979,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,CO,13,28,20,NA
980,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",25-04-2023 02:00:00,OZONE,16,36,22,NA
981,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,PM2.5,53,197,100,NA
982,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,PM10,109,500,159,NA
983,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,NO2,2,9,6,NA
984,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,NH3,1,2,1,NA
985,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,SO2,2,21,9,NA
986,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,CO,14,52,28,NA
987,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",25-04-2023 02:00:00,OZONE,11,30,21,NA
988,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,PM2.5,32,263,86,NA
989,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,PM10,57,271,126,NA
990,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,NO2,12,63,28,NA
991,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,NH3,2,4,3,NA
992,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,SO2,19,120,58,NA
993,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,CO,14,34,26,NA
994,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",25-04-2023 02:00:00,OZONE,73,239,137,NA
995,India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",25-04-2023 02:00:00,PM2.5,89,293,148,NA
996,India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",25-04-2023 02:00:00,NO2,7,31,17,NA
997,India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",25-04-2023 02:00:00,OZONE,13,99,55,NA
998,India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",25-04-2023 02:00:00,PM10,88,151,116,NA
999,India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",25-04-2023 02:00:00,NO2,16,17,17,NA
1000,India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",25-04-2023 02:00:00,NH3,1,1,1,NA
